word,sentiment
jogsértő,-1
jogszerűtlen,-1
jogtalan,-1
jogtalanság,-1
jómadár,-1
jóvátehetetlen,-1
jöttment,-1
júdás,-1
jusztis,-1
kábít,-1
kábítószer,-1
kábítószer-csempész,-1
kábítószer-kereskedő,-1
kábítószerező,-1
kábszer,-1
kábszeres,-1
kábulat,-1
kádárista,-1
kaka,-1
kakás,-1
kaki,-1
kakofónia,-1
kallódik,-1
kamatyol,-1
kancsal,-1
kankó,-1
kannabis,-1
kannabisz,-1
kannibál,-1
káosz,-1
kaotikus,-1
kapatos,-1
kapkodás,-1
kapkodó,-1
kaptató,-1
kapufa,-1
kaputt,-1
kapzsi,-1
kapzsiság,-1
kár,-1
karambol,-1
karantén,-1
karattyol,-1
kárhozat,-1
kárhozatos,-1
kárhozott,-1
kárhoztat,-1
kárhoztatás,-1
karikíroz,-1
károg,-1
károkozó,-1
káromkodás,-1
káromkodik,-1
káromol,-1
káros,-1
károsít,-1
károsító,-1
károsul,-1
károsult,-1
kárörvendő,-1
kártékony,-1
kártérítetlen,-1
katasztrófa,-1
katasztrofális,-1
katasztrofálisan,-1
katyvasz,-1
kavalkád,-1
kavarodás,-1
kecmereg,-1
kedveszegett,-1
kedvetlen,-1
kedvezőtlen,-1
kedvtelen,-1
kedvtelenség,-1
kedvtelenül,-1
kegyeskedik,-1
kegyetlen,-1
kegyetlenebb,-1
kegyetlenkedés,-1
kegyetlenkedik,-1
kegyetlennek,-1
kegyetlenség,-1
kegyetlenül,-1
kegyvesztett,-1
kéjhölgy,-1
kekeckedik,-1
kelekótya,-1
kelés,-1
kelevény,-1
kellemetlen,-1
kellemetlenkedő,-1
kellemetlenség,-1
kellemetlenül,-1
kelletlen,-1
kelletlenül,-1
keményfejű,-1
keménykedik,-1
keménykezű,-1
keményszívű,-1
keményvonalas,-1
kényelmetlen,-1
kényelmetlenség,-1
kényelmetlenül,-1
kényes,-1
kényeskedő,-1
kényszer,-1
kényszerbetegség,-1
kényszercselekvés,-1
kényszeredett,-1
kényszergondolat,-1
kényszerít,-1
kényszerítés,-1
kényszermunka,-1
kényszermunka-tábor,-1
kényszerült,-1
kényszerűség,-1
kényszerzubbony,-1
kénytelen,-1
kényúr,-1
képmutatás,-1
képmutató,-1
képtelen,-1
képtelenség,-1
képtelenül,-1
képzetlen,-1
kéregető,-1
keresztülvihetetlen,-1
kerge,-1
kerget,-1
kérkedik,-1
kérkedő,-1
kérlelhetetlen,-1
kertel,-1
késedelem,-1
késedelmes,-1
kesereg,-1
keserűség,-1
keserves,-1
keservesen,-1
késés,-1
késik,-1
késlekedik,-1
késleltet,-1
késleltetés,-1
késleltetett,-1
kétbalkezes,-1
kétely,-1
kétes,-1
kétségbeejtő,-1
kétségbeejtően,-1
kétségbeesés,-1
kétségbeesett,-1
kétségbeesetten,-1
kétségbeesik,-1
kétszínű,-1
kétszínűség,-1
ketyós,-1
kettyós,-1
kevély,-1
kevesbedik,-1
kezeletlen,-1
kezelhetetlen,-1
kiábrándít,-1
kiábránditó,-1
kiábrándító,-1
kiábrándítóan,-1
kiábrándul,-1
kiábrándulás,-1
kiábrándult,-1
kiállhatatlan,-1
kialvatlan,-1
kibabrál,-1
kibasz,-1
kibaszott,-1
kibékíthetetlen,-1
kibelez,-1
kibeszél,-1
kibírhatatlan,-1
kibogozhatatlan,-1
kibogózhatatlan,-1
kibúvó,-1
kicikiz,-1
kicsal,-1
kicsap,-1
kicsapong,-1
kicsapongás,-1
kicsapongó,-1
kicserepesedett,-1
kicserepesedik,-1
kicsinál,-1
kicsinyes,-1
kicsinyeskedő,-1
kicsorbult,-1
kicsúfol,-1
kidob,-1
kidobnivaló,-1
kidolgozatlan,-1
kidöglik,-1
kidöglött,-1
kidőlt,-1
kidörzsöl,-1
kiegészítendő,-1
kiegészítetlen,-1
kiegészíthetetlen,-1
kiégett,-1
kiegyenlítetlen,-1
kiegyenlíthetetlen,-1
kiegyensúlyozatlan,-1
kiegyensúlyozatlanság,-1
kiéhezett,-1
kielégítetlen,-1
kielégíthetetlen,-1
kiengesztelhetetlen,-1
kifakult,-1
kifecseg,-1
kificamít,-1
kificamodott,-1
kifiguráz,-1
kifingat,-1
kifizetetlen,-1
kifizethetetlen,-1
kifogás,-1
kifogásolható,-1
kiforgat,-1
kifoszt,-1
kifülyül,-1
kifütyül,-1
kigúnyol,-1
kikotyog,-1
kiközösít,-1
kiközösített,-1
kilátástalan,-1
kilengés,-1
kilengő,-1
kiloccsantás,-1
kíméletlen,-1
kíméletlenség,-1
kíméletlensége,-1
kíméletlenül,-1
kimerül,-1
kimerülés,-1
kimerült,-1
kimerültség,-1
kimustrált,-1
kín,-1
kinevet,-1
kinevetés,-1
kínlódás,-1
kínlódik,-1
kínnal,-1
kínos,-1
kínosan,-1
kínoz,-1
kínvallatás,-1
kínzásokat,-1
kínzó,-1
kínzóan,-1
kínzókamra,-1
kinyiffanás,-1
kinyiffant,-1
kinyír,-1
kinyúvad,-1
kinyúvadás,-1
kinyuvaszt,-1
kinyúvaszt,-1
kioktatás,-1
kiolt,-1
kiöl,-1
kipált,-1
kipellengérez,-1
kipenderít,-1
kipingált,-1
kipletykál,-1
kipurcanás,-1
kipurcant,-1
kipusztít,-1
kirabol,-1
kirekeszt,-1
kirekesztett,-1
kirepedezik,-1
kirívó,-1
kirojtolódzik,-1
kirojtolózik,-1
kirojtosodik,-1
kiröhög,-1
kirúg,-1
kirúgott,-1
kisajátít,-1
kisajátítás,-1
kisemmiz,-1
kísértet,-1
kísértő,-1
kishitű,-1
kisír,-1
kislelkű,-1
kisnyugdíj,-1
kispöcs,-1
kisstílű,-1
kiszámíthatatlan,-1
kiszikkad,-1
kiszipolyoz,-1
kiszolgáltatott,-1
kitagad,-1
kitaszított,-1
kitilt,-1
kitiltott,-1
kitoloncol,-1
kitöröl,-1
kitúr,-1
kiutasít,-1
kiuzsorázott,-1
kiütés,-1
kivág,-1
kivagyi,-1
kivagyiság,-1
kivagyiskodik,-1
kivárhatatlan,-1
kivédhetetlen,-1
kivégez,-1
kivégzés,-1
kivénhedt,-1
kivetett,-1
kivetnivaló,-1
kivihetetlen,-1
kivilágítatlan,-1
kivitelezhetetlen,-1
kizárás,-1
kizavarják,-1
kizsákmányol,-1
kizsákmányolás,-1
kizsebel,-1
kizsigerel,-1
kizsigerelt,-1
klausztrofóbia,-1
klikkesedés,-1
klikkesedik,-1
klisé,-1
klisés,-1
kóborog,-1
kóborol,-1
kockázat,-1
kockázatok,-1
kockázatos,-1
kockáztat,-1
kódorog,-1
kohol,-1
koholmány,-1
koholt,-1
kókadozik,-1
kókadt,-1
kokain,-1
kókler,-1
kokott,-1
koldul,-1
koldus,-1
koldusszegény,-1
kolera,-1
kolerás,-1
kolonc,-1
komisz,-1
kommersz,-1
komolytalan,-1
komor,-1
komótos,-1
kompenzálatlan,-1
kompenzálhatatlan,-1
komplikáció,-1
komplikál,-1
komplikált,-1
kompromittál,-1
koncentrációzavar,-1
koncepciótlan,-1
konfliktus,-1
konfrontáció,-1
konfrontálódik,-1
konok,-1
konspiráció,-1
konspiráns,-1
konspiratív,-1
kontár,-1
kontárkodás,-1
kontármunka,-1
kontradiktorikus,-1
kontradiktórikus,-1
kontradiktorius,-1
kontradiktórius,-1
kontraproduktív,-1
kopár,-1
kopaszodás,-1
kópé,-1
koplal,-1
kopott,-1
koppincs,-1
korbács,-1
korcs,-1
korcsosul,-1
korhadt,-1
korhely,-1
korhol,-1
korholó,-1
korlátolt,-1
korlátoz,-1
korlátozás,-1
korlátozó,-1
korlátozott,-1
korlátozza,-1
kornyadozik,-1
koros,-1
kóros,-1
korosodó,-1
korrigálhatatlan,-1
korrodálósik,-1
korrózió,-1
korrupt,-1
korszerűtlen,-1
kosz,-1
koszos,-1
kotnyeles,-1
kotorászik,-1
kótyagos,-1
kotyvaszt,-1
kóvályog,-1
köcsögölő,-1
köcsögösködő,-1
ködösít,-1
költekező,-1
költséges,-1
köntörfalaz,-1
könnyelmű,-1
könnyűvérű,-1
könyöradomány,-1
könyörtelen,-1
könyörtelenül,-1
köp,-1
köpcös,-1
köpköd,-1
köpönyegforgató,-1
köpött,-1
körmönfont,-1
körülményes,-1
kőszívű,-1
kötekedik,-1
kötekedő,-1
kötekszik,-1
kötelezettségmulasztás,-1
kötélrevaló,-1
kötözködik,-1
kövér,-1
követel,-1
követelőző,-1
követhetetlen,-1
következetlen,-1
következetlenség,-1
következetlenül,-1
középszerű,-1
közhely,-1
közhelyes,-1
közönséges,-1
közöny,-1
közönyös,-1
krach,-1
krajcároskodó,-1
krakk,-1
kretén,-1
kriminális,-1
kritizál,-1
kritizáló,-1
krízis,-1
krónikus,-1
kudarc,-1
kudarcok,-1
kujon,-1
kujtorog,-1
kukacos,-1
kukacoskodik,-1
kukacoskodó,-1
kukás,-1
kukázik,-1
kukkol,-1
kullog,-1
kulturálatlan,-1
kupi,-1
kupleráj,-1
kúr,-1
kurafi,-1
kurtizán,-1
kuruzsló,-1
kurva,-1
kurvák,-1
kurvás,-1
kurvázás,-1
kurvul,-1
kusza,-1
kutat-fitet,-1
kutyagol,-1
kutyaszorító,-1
küszködik,-1
küzd,-1
küzdelem,-1
küzdelmek,-1
küzdelmes,-1
küzdött,-1
labilis,-1
lacafacázik,-1
lagymatag,-1
laikus,-1
lakol,-1
langyi,-1
lankadt,-1
lankasztó,-1
lanyha,-1
lányrablás,-1
lapít,-1
lappangó,-1
lárma,-1
lármás,-1
lármázás,-1
lármázó,-1
lator,-1
lázad,-1
lázadás,-1
lázadó,-1
lázongás,-1
lazsál,-1
lealacsonyít,-1
lealacsonyodás,-1
lealacsonyodik,-1
lealáz,-1
lealjasít,-1
lealjasulás,-1
lebaltáz,-1
lébecol,-1
lebénul,-1
lebeszélhetetlen,-1
lebőg,-1
lebzsel,-1
lecigányoz,-1
leckéztet,-1
lecsúszott,-1
ledér,-1
ledorongol,-1
ledönt,-1
ledvetlenül,-1
leég,-1
leéget,-1
leépítés,-1
leértékelődik,-1
lefagy,-1
lefejel,-1
lefikáz,-1
lefikkant,-1
lefing,-1
lefitymál,-1
lefittyen,-1
lefizet,-1
lefizethető,-1
lefokoz,-1
lefokozás,-1
légbőlkapott,-1
legkegyetlenebb,-1
legyengít,-1
legyengítő,-1
léha,-1
lehallgat,-1
lehangol,-1
lehangoló,-1
lehangolóan,-1
lehangolt,-1
lehangoltan,-1
lehány,-1
leharcolt,-1
lehetetlen,-1
lehetetlenség,-1
lehízott,-1
lehorzsol,-1
lehurrog,-1
lehúz,-1
léhűtő,-1
leigáz,-1
leigázás,-1
lejárat,-1
lejárt,-1
lekaszabol,-1
lekezel,-1
lekezelés,-1
lekezelő,-1
lekiabál,-1
lekicsinylő,-1
lekicsinylően,-1
lekókad,-1
lekonyul,-1
lekoptathatatlan,-1
leköp,-1
leköszön,-1
leküzdhetetlen,-1
lekvárseggű,-1
lelécel,-1
lélekfacsaró,-1
lélekszakadva,-1
lélektelen,-1
lelencház,-1
lelketlen,-1
lelkifurdalás,-1
lelkiismeretfurdalás,-1
lelkiismeretlen,-1
lelomboz,-1
lelombozott,-1
lelő,-1
lemálik,-1
lemaradás,-1
lemaradó,-1
lemaradt,-1
lemészárol,-1
lemond,-1
lemondás,-1
lemondó,-1
lemorzsolódás,-1
lemorzsolódik,-1
lenáciz,-1
lenézés,-1
lenézően,-1
lényegtelen,-1
lenyes,-1
leolt,-1
leoperál,-1
lepaktál,-1
lepattog,-1
lepattogott,-1
lepattogzott,-1
lepénzel,-1
lepisszeg,-1
leplez,-1
lepuffant,-1
lepukkant,-1
leragadt,-1
leráz,-1
lerázhatatlan,-1
lerészegedés,-1
lerobbant,-1
lerohan,-1
lerombol,-1
lerorhan,-1
les,-1
leselkedés,-1
lesipuskás,-1
lesoványodott,-1
lestrapált,-1
lesújt,-1
lesújtó,-1
lesújtott,-1
leszakadó,-1
leszámolás,-1
leszar,-1
leszerepel,-1
leszid,-1
leszól,-1
leszúr,-1
letaglóz,-1
letámad,-1
letargia,-1
letargiás,-1
letargikus,-1
letarol,-1
leterhel,-1
letilt,-1
letol,-1
letorkol,-1
letör,-1
letört,-1
létrehozhatatlan,-1
létszámcsökkentés,-1
létszámleépítés,-1
leüvölt,-1
levág,-1
levágás,-1
levágott,-1
levakarhatatlan,-1
levedzik,-1
levegőtlen,-1
lever,-1
levert,-1
levertség,-1
levon,-1
lezabál,-1
lezáratlan,-1
lézeng,-1
lezuhan,-1
lezsibbaszt,-1
lezsidóz,-1
lezsíroz,-1
lidérc,-1
lidérces,-1
lidércnyomás,-1
likvidál,-1
likvidálás,-1
limlom,-1
linkóci,-1
locsi-fecsi,-1
locsifecsi,-1
locsogás,-1
lódító,-1
logikátlan,-1
logikátlanság,-1
logikátlanul,-1
lógós,-1
lókötő,-1
lom,-1
lomha,-1
lop,-1
lopakodik,-1
lopás,-1
lopódzik,-1
lopós,-1
lopott,-1
lószar,-1
lotyó,-1
lődörög,-1
lökdös,-1
lökdösődik,-1
ludas,-1
lumper,-1
lumpolás,-1
lumpoló,-1
lusta,-1
lustálkodik,-1
lustálkodó,-1
lúzer,-1
lüke,-1
lütyő,-1
macera,-1
macerál,-1
macerás,-1
macskazsinat,-1
maffiatag,-1
maffiózó,-1
mafla,-1
magakellető,-1
magamutogató,-1
magányos,-1
magatehetetlen,-1
májrák,-1
majré,-1
majrés,-1
majrézik,-1
majrézó,-1
makacs,-1
makacskodik,-1
makacsság,-1
makacsul,-1
makog,-1
makrancos,-1
málé,-1
málészájú,-1
maliciózus,-1
malíciózus,-1
málladozó,-1
mállik,-1
málló,-1
malőr,-1
mamlasz,-1
mániákus,-1
manipulált,-1
manipulatív,-1
manipulátor,-1
mar,-1
maradi,-1
marcona,-1
mardos,-1
marhabélyeg,-1
marhaság,-1
maró,-1
martalék,-1
martalóc,-1
mártírkodó,-1
másnapos,-1
másodlagos,-1
maszat,-1
maszatol,-1
maszatos,-1
maszlag,-1
meddő,-1
meg-megakad,-1
megagyal,-1
megakad,-1
megakadályozhatatlan,-1
megalapozatlan,-1
megaláz,-1
megalázás,-1
megalázkodik,-1
megalázó,-1
megalázott,-1
megaláztatás,-1
megalkuvó,-1
megáltalkodott,-1
megátalkodott,-1
megátkoz,-1
megbánt,-1
megbántódik,-1
megbasz,-1
megbecstelenít,-1
megbélyegez,-1
megbénít,-1
megbetegít,-1
megbetegszik,-1
megbirságol,-1
megbízhatatlan,-1
megbízhatatlansága,-1
megbocsáthatatlan,-1
megbocsáthatatlanul,-1
megbontottság,-1
megborzad,-1
megborzong,-1
megbosszul,-1
megbotlik,-1
megbotlott,-1
megbotránkozott,-1
megbotránkoztat,-1
megbotránkoztató,-1
megbukik,-1
megbuktat,-1
megbuktatás,-1
megbundáz,-1
megbüdösödik,-1
megbüntet,-1
megcáfol,-1
megcsal,-1
megcsinált,-1
megcsonkít,-1
megcsonkított,-1
megcsúfol,-1
megdenget,-1
megdermeszt,-1
megdorgál,-1
megdöbbenés,-1
megdöbbent,-1
megdöbbentő,-1
megdöbbentően,-1
megdől,-1
megdug,-1
megéget,-1
megengedhetetlen,-1
megépíthetetlen,-1
megereszkedett,-1
megereszkedik,-1
megerőltető,-1
megerőszakolásával,-1
megerőszakolta,-1
megfagy,-1
megfakult,-1
megfed,-1
megfedd,-1
megfejthetetlen,-1
megfélemlít,-1
megfélemlítés,-1
megfeneklik,-1
megfenyeget,-1
megfertőz,-1
megfeszített,-1
megfojt,-1
megfontolatlan,-1
megfoszt,-1
megfosztott,-1
megfutamodik,-1
meggondolatlan,-1
meggondolatlanság,-1
meggondolatlanul,-1
megharagít,-1
megharap,-1
meghasonlás,-1
meghatározhatatlan,-1
meghátrál,-1
meghazudtol,-1
meghiúsít,-1
meghiúsul,-1
meghiúsult,-1
meghökken,-1
meghökkent,-1
meghőköl,-1
meghunyászkodó,-1
megijed,-1
megijeszt,-1
megindokolhatatlan,-1
megingott,-1
meginog,-1
megintés,-1
megkárosított,-1
megkérdőjelez,-1
megkergült,-1
megkésett,-1
megkínzott,-1
megkopaszt,-1
megkorbácsol,-1
megkötöz,-1
megkövül,-1
megkukul,-1
megkülönböztethetetlen,-1
meglakol,-1
meglő,-1
meglőtt,-1
megmagyarázhatatlan,-1
megmenekül,-1
megmérgez,-1
megmételyez,-1
megművelhetetlen,-1
megnehezít,-1
megnehezítő,-1
megneheztel,-1
megnyomorít,-1
megnyugtathatatlan,-1
megnyúz,-1
megoldatlan,-1
megoldhatatlan,-1
megorrol,-1
megosztó,-1
megöl,-1
megöregedett,-1
megőrjít,-1
megőrül,-1
megözvegyül,-1
megpofoz,-1
megpróbáltatás,-1
megpuhíthatatlan,-1
megpunnyad,-1
megrágalmaz,-1
megrázkódtatás,-1
megrázó,-1
megreked,-1
megrekedt,-1
megrémít,-1
megrémül,-1
megrémült,-1
megrendít,-1
megrendítő,-1
megrendül,-1
megrendült,-1
megrendülve,-1
megretten,-1
megrettent,-1
megriad,-1
megró,-1
megrogyott,-1
megrohan,-1
megromlik,-1
megrongáló,-1
megront,-1
megrontó,-1
megrovás,-1
megrozsol,-1
megrögzött,-1
megrőkönyödés,-1
megrőkönyödik,-1
megruház,-1
megsavanyodott,-1
megsebesítő,-1
megsebzett,-1
megsemmisít,-1
megsemmisítés,-1
megsemmisül,-1
megsemmisülés,-1
megsért,-1
megsértése,-1
megsértődik,-1
megsérül,-1
megskalpol,-1
megsüketít,-1
megsüllyed,-1
megszab,-1
megszakad,-1
megszakít,-1
megszakítás,-1
megszakítja,-1
megszakított,-1
megszállás,-1
megszállott,-1
megszeg,-1
megszegés,-1
megszégyenít,-1
megszégyenült,-1
megszégyenülve,-1
megszeppen,-1
megszid,-1
megszűnt,-1
megszüntet,-1
megszüntetés,-1
megtagad,-1
megtagadás,-1
megtámad,-1
megtántorodik,-1
megtanulhatatlan,-1
megtébolyul,-1
megtép,-1
megtépáz,-1
megtépázott,-1
megterhel,-1
megterhelő,-1
megtervezetlen,-1
megtéveszt,-1
megtévesztés,-1
megtévesztett,-1
megtévesztő,-1
megtévesztően,-1
megtilt,-1
megtipor,-1
megtorló,-1
megtorol,-1
megtorpanás,-1
megtör,-1
megtört,-1
megundorodik,-1
megvadult,-1
megvakítás,-1
megvalósíthatatlan,-1
megváltoztathatatlan,-1
megver,-1
megveszekedett,-1
megveszteget,-1
megvesztegethető,-1
megvet,-1
megvetemedett,-1
megvetendő,-1
megvetés,-1
megvetett,-1
megvető,-1
megvetően,-1
megvezet,-1
megvezetés,-1
megviselt,-1
megzabolázhatatlan,-1
megzakóz,-1
megzavar,-1
megzavarodott,-1
meggyaláz,-1
meggyepál,-1
meggyilkol,-1
mélabús,-1
melák,-1
melankólia,-1
melankolikus,-1
melankólikus,-1
mellébeszél,-1
melléfog,-1
melléfogás,-1
mellékvágány,-1
mellékvágányra,-1
mellélő,-1
mellőz,-1
mellrák,-1
melodrámai,-1
méltánytalan,-1
méltánytalanul,-1
méltatlan,-1
méltatlanság,-1
méltóztat,-1
mélyrepülés,-1
mendemonda,-1
menekül,-1
menekülő,-1
menekült,-1
meneszt,-1
menthetetlen,-1
mennydörgés,-1
méreg,-1
merénylet,-1
merénylő,-1
mérgekkel,-1
mérges,-1
mérgesen,-1
mérgezés,-1
mérgező,-1
mesterkélt,-1
mesüge,-1
mészárlás,-1
mészárló,-1
mészárol,-1
mészárszék,-1
mételyező,-1
mézesmázos,-1
migrén,-1
mihaszna,-1
mímel,-1
minősíthetetlen,-1
mismásol,-1
mísz,-1
mizantróp,-1
mizéria,-1
mocsaras,-1
mocskol,-1
mocskoló,-1
mocskos,-1
mocsok,-1
modoros,-1
modortalan,-1
mogorva,-1
mohó,-1
molesztál,-1
molett,-1
molyol,-1
molyrágta,-1
mondvacsinált,-1
monokli,-1
monoton,-1
morbid,-1
morcos,-1
morgás,-1
morgolódó,-1
morgós,-1
morog,-1
morózus,-1
morzsolódó,-1
mosdatlan,-1
moslék,-1
mostoha,-1
motyog,-1
motyorog,-1
mozgáshiányos,-1
mufurc,-1
mulaszt,-1
mulasztás,-1
mulya,-1
munkabeszüntetés,-1
munkaerőhiány,-1
munkakerülő,-1
munkanélküli,-1
munkanélküliség,-1
munkatábor,-1
muszáj,-1
működésképtelen,-1
műmájer,-1
műthetetlen,-1
műveletlen,-1
művi,-1
náci,-1
nagybélű,-1
nagyétkű,-1
nagyképű,-1
nagyotmond,-1
nagypofájú,-1
nagyszájú,-1
nagyzol,-1
naiv,-1
naplopó,-1
nárcizmus,-1
narkós,-1
necces,-1
negatív,-1
negédes,-1
nehezen,-1
nehézfejű,-1
nehezít,-1
nehezítő,-1
nehézkes,-1
nehezményez,-1
neheztel,-1
neheztelés,-1
nehézség,-1
nekikeseredik,-1
nekimegy,-1
nélkülöz,-1
nélkülözés,-1
nélkülöző,-1
nemtelen,-1
nemtetszés,-1
nemtörődöm,-1
népszerűtlen,-1
neurotikus,-1
neurózis,-1
neveletlen,-1
nevetséges,-1
nézeteltérés,-1
nézhetetlen,-1
nigger,-1
nimand,-1
nincstelen,-1
nincstelenség,-1
nógat,-1
nóném,-1
nonreszponzív,-1
nonszensz,-1
normálatlan,-1
noszogat,-1
notórius,-1
nőcsábász,-1
nőfaló,-1
nyafog,-1
nyafogás,-1
nyafogós,-1
nyaggat,-1
nyájas,-1
nyakas,-1
nyakaskodik,-1
nyakatekert,-1
nyakleves,-1
nyáladzik,-1
nyálas,-1
nyaligátor,-1
nyalis,-1
nyalizó,-1
nyalizós,-1
nyámnyila,-1
nyamvadt,-1
nyanya,-1
nyanyás,-1
nyápic,-1
nyavajás,-1
nyavalyás,-1
nyavalyog,-1
nyávog,-1
nyekereg,-1
nyelvbotlás,-1
nyerészkedik,-1
nyerészkedő,-1
nyerseség,-1
nyeseget,-1
nyeszlett,-1
nyihározik,-1
nyikorgó,-1
nyikorog,-1
nyilall,-1
nyilamlik,-1
nyirkos,-1
nyiszál,-1
nyiszitel,-1
nyivákol,-1
nyivákoló,-1
nyomakodik,-1
nyomaszt,-1
nyomasztó,-1
nyomasztóan,-1
nyombélfekély,-1
nyomi,-1
nyominger,-1
nyomor,-1
nyomorék,-1
nyomorgat,-1
nyomorgó,-1
nyomornegyed,-1
nyomoronc,-1
nyomorult,-1
nyomorúság,-1
nyomorúságos,-1
nyomott,-1
nyomul,-1
nyomulós,-1
nyög,-1
nyögvenyelős,-1
nyöszörgés,-1
nyöszörög,-1
nyughatatlan,-1
nyugtalan,-1
nyugtalanít,-1
nyugtalanító,-1
nyugtalanítóan,-1
nyugtalankodik,-1
nyugtalankodó,-1
nyugtalanság,-1
nyugtalanságot,-1
nyugtalanul,-1
nyúlszívű,-1
nyurga,-1
nyúzott,-1
nyűg,-1
nyűgös,-1
nyűgösködik,-1
nyűgösködő,-1
nyűttes,-1
obszcén,-1
ócsárol,-1
ócsároló,-1
ócska,-1
ócskaság,-1
ócskavas,-1
ocskol,-1
ocsmány,-1
ocsmányság,-1
odacsap,-1
odafagy,-1
odakap,-1
odapörköl,-1
odaszúr,-1
odavet,-1
odáz,-1
ódivatú,-1
offenzív,-1
offenzíva,-1
offol,-1
okádék,-1
okádó,-1
okol,-1
okoskodó,-1
oktalan,-1
oktalanul,-1
oktondi,-1
okvetetlenkedik,-1
okvetetlenkedő,-1
okvetlenkedő,-1
ólálkodik,-1
oldalog,-1
olvashatatlan,-1
omladékony,-1
omladozó,-1
omlatag,-1
omlik,-1
operálhatatlan,-1
orcátlan,-1
ordenáré,-1
orgia,-1
orgyilkos,-1
ormótlan,-1
orrfacsaró,-1
ortály,-1
orv,-1
orvhorgász,-1
orvlövész,-1
ósdi,-1
oson,-1
ostoba,-1
ostobán,-1
ostobaság,-1
ostoroz,-1
ostrom,-1
otromba,-1
otthontalan,-1
ótvar,-1
óvatlan,-1
ődöng,-1
őgyeleg,-1
öklendezik,-1
öklöz,-1
ökölcsapás,-1
ökörség,-1
öl,-1
önállótlan,-1
önbíráskodás,-1
öncélú,-1
önelégült,-1
önelégülten,-1
önellentmondás,-1
önérdek,-1
önfejű,-1
öngyilkos,-1
öngyilkosság,-1
önhatalmú,-1
önhitt,-1
önhittség,-1
önimádat,-1
önimádó,-1
önjelölt,-1
önkényes,-1
önkényeskedik,-1
önkívület,-1
önmutogató,-1
önpusztító,-1
öntelt,-1
önteltség,-1
öntörvényű,-1
önzés,-1
önző,-1
ördög,-1
ördögfióka,-1
ördögi,-1
ördögien,-1
ördögűzés,-1
ördöngösség,-1
öreg,-1
örjítő,-1
örjöngő,-1
őrjöngő,-1
örlődik,-1
örömlány,-1
örömtelen,-1
őrület,-1
őrült,-1
őrültekháza,-1
őrülten,-1
őskövület,-1
ősrégi,-1
őszintétlen,-1
őszintétlenül,-1
összeaszott,-1
összecsap,-1
összecsapás,-1
összedobált,-1
összedől,-1
összeesik,-1
összeesküvés,-1
összeesküvő,-1
összeférhetetlen,-1
összeférhetetlenség,-1
összefirkál,-1
összefüggéstelen,-1
összefüggéstelenség,-1
összefüggéstelenül,-1
összegabalyít,-1
összegraffitiz,-1
összegrafitiz,-1
összejátszik,-1
összeken,-1
összekócolódott,-1
összekuszál,-1
összekuszálja,-1
összeomlás,-1
összeomlik,-1
összerakhatatlan,-1
összerándul,-1
összerezzen,-1
összeszakad,-1
összeszakadt,-1
összeszid,-1
összeszólalkozás,-1
összeszólalkozik,-1
összeszorul,-1
összetákol,-1
összetéveszt,-1
összetipor,-1
összetöpped,-1
összetör,-1
összetörik,-1
összetört,-1
összetűzés,-1
összeugrás,-1
összeugraszt,-1
összeugrik,-1
összeütközés,-1
összeütközik,-1
összever,-1
összeverekszik,-1
összeveszés,-1
összevissza,-1
összevisszaság,-1
összezavar,-1
összezavart,-1
összezúz,-1
összezúzódik,-1
ötletszerű,-1
ötöl-hatol,-1
paca,-1
pacsmagol,-1
palimadár,-1
pállott,-1
panasz,-1
panaszkodik,-1
panaszkodott,-1
pancser,-1
pangás,-1
pangó,-1
pánik,-1
pánikol,-1
pánikszerűen,-1
papol,-1
papucsférj,-1
para,-1
paradox,-1
parancsol,-1
parancsolgat,-1
parancsoló,-1
parancsolóan,-1
paranoia,-1
paranoid,-1
parázik,-1
parazita,-1
párbaj,-1
paré,-1
párviadal,-1
passzív-agresszív,-1
patália,-1
patt,-1
pattanás,-1
patthelyzet,-1
pazarlás,-1
pazarló,-1
pech,-1
pejoratív,-1
pellengér,-1
penészes,-1
pénzbüntetés,-1
pénzelértéktelenedés,-1
pénzhajhász,-1
pénzhiány,-1
pénzhígulás,-1
pénzromlás,-1
pénztelen,-1
pénzsóvár,-1
pepecsel,-1
pepecselő,-1
perel,-1
peres,-1
pereskedés,-1
pereskedik,-1
perlekedés,-1
perlekedik,-1
pernahajder,-1
perpatvar,-1
perverz,-1
perverzitás,-1
pestis,-1
pesszimista,-1
pesszimistán,-1
pesszimizmus,-1
petyhüdt,-1
piás,-1
picsa,-1
picsába,-1
picsog,-1
pikírt,-1
pilledt,-1
pimasz,-1
pimaszság,-1
pimaszul,-1
pina,-1
pipogya,-1
pirongat,-1
piszkál,-1
piszkálódik,-1
piszkolódik,-1
piszkos,-1
piszlicsáré,-1
piszmog,-1
piszmogó,-1
piszok,-1
piti,-1
pitiáner,-1
pityereg,-1
pityókás,-1
pityókos,-1
plágium,-1
plagizál,-1
pletyka,-1
pletykafészek,-1
pletykák,-1
pletykál,-1
plöttyedt,-1
pocakos,-1
pocsék,-1
pocsékol,-1
pocskondiáz,-1
pocskondiázó,-1
pofátlan,-1
pofázás,-1
pofázik,-1
pofázó,-1
pofon,-1
pohos,-1
pojáca,-1
pókhasú,-1
poklok,-1
pokol,-1
pokoli,-1
polgárpukkasztó,-1
pongyola,-1
pontatlan,-1
pontatlanság,-1
pontatlanul,-1
